community_ab,community_eccc,ab_reading_date,ab_current_aqhi,ab_forecast_today,ab_forecast_tomorrow,ab_forecast_tonight,ab_pulled_at_utc,eccc_current_aqhi,eccc_pulled_at_utc,diff_ab_minus_eccc,abs_diff,flag
Lethbridge,Lethbridge,2026-07-07 17:00,3.0,,3,2,2026-07-08T00:13:09+00:00,3.0,2026-07-08T00:13:10+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-07 17:00,2.0,,3,2,2026-07-08T00:13:09+00:00,2.0,2026-07-08T00:13:10+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-07 17:00,3.0,,3,3,2026-07-08T00:13:09+00:00,3.0,2026-07-08T00:13:10+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,,,,2,2,2026-07-08T00:13:09+00:00,1.0,2026-07-08T00:13:10+00:00,,,OK
Drayton Valley,Drayton Valley,2026-07-07 17:00,2.0,,2,3,2026-07-08T00:13:09+00:00,2.0,2026-07-08T00:13:10+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-07 17:00,3.0,,3,3,2026-07-08T00:13:09+00:00,3.0,2026-07-08T00:13:10+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-07 17:00,2.0,,3,3,2026-07-08T00:13:09+00:00,,,,,OK
Edmonton,Edmonton,2026-07-07 21:00,2.0,,3,3,2026-07-08T03:49:23+00:00,2.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-07 21:00,3.0,,3,3,2026-07-08T03:49:23+00:00,3.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-07 21:00,3.0,,3,2,2026-07-08T03:49:23+00:00,3.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-07 21:00,2.0,,2,2,2026-07-08T03:49:23+00:00,2.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-07 21:00,3.0,,2,2,2026-07-08T03:49:23+00:00,3.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-07 21:00,2.0,,3,2,2026-07-08T03:49:23+00:00,2.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-07 20:00,2.0,,3,2,2026-07-08T03:49:23+00:00,2.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-07 21:00,3.0,,3,3,2026-07-08T03:49:23+00:00,3.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-07 21:00,2.0,,2,2,2026-07-08T03:49:23+00:00,2.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-07 21:00,2.0,,2,3,2026-07-08T03:49:23+00:00,2.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-07 21:00,3.0,,3,3,2026-07-08T03:49:23+00:00,3.0,2026-07-08T03:49:24+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-07 21:00,2.0,,3,3,2026-07-08T03:49:23+00:00,,,,,OK
Edmonton,Edmonton,2026-07-08 00:00,2.0,,3,3,2026-07-08T06:39:44+00:00,2.0,2026-07-08T06:39:44+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-07 21:00,3.0,,3,3,2026-07-08T06:39:44+00:00,3.0,2026-07-08T06:39:44+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-07 21:00,3.0,,3,2,2026-07-08T06:39:44+00:00,3.0,2026-07-08T06:39:44+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-08 00:00,2.0,,2,2,2026-07-08T06:39:44+00:00,2.0,2026-07-08T06:39:44+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-07 21:00,3.0,,2,2,2026-07-08T06:39:44+00:00,3.0,2026-07-08T06:39:44+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-08 00:00,2.0,,3,2,2026-07-08T06:39:44+00:00,2.0,2026-07-08T06:39:44+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-07 20:00,2.0,,3,2,2026-07-08T06:39:44+00:00,,2026-07-08T06:39:44+00:00,,,OK
Airdrie,Airdrie,2026-07-07 21:00,3.0,,3,3,2026-07-08T06:39:44+00:00,3.0,2026-07-08T06:39:44+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-08 00:00,2.0,,2,2,2026-07-08T06:39:44+00:00,2.0,2026-07-08T06:39:44+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-08 00:00,2.0,,2,3,2026-07-08T06:39:44+00:00,2.0,2026-07-08T06:39:44+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-08 00:00,2.0,,3,3,2026-07-08T06:39:44+00:00,2.0,2026-07-08T06:39:44+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-08 00:00,2.0,,3,3,2026-07-08T06:39:44+00:00,,,,,OK
Edmonton,Edmonton,2026-07-08 03:00,2.0,,3,3,2026-07-08T09:39:07+00:00,2.0,2026-07-08T09:39:07+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-07 21:00,3.0,,3,3,2026-07-08T09:39:07+00:00,,2026-07-08T09:39:07+00:00,,,OK
Red Deer,Red Deer,2026-07-07 21:00,3.0,,3,2,2026-07-08T09:39:07+00:00,,2026-07-08T09:39:07+00:00,,,OK
Fort McMurray,Fort McMurray,2026-07-08 03:00,1.0,,2,2,2026-07-08T09:39:07+00:00,1.0,2026-07-08T09:39:07+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-07 21:00,3.0,,2,2,2026-07-08T09:39:07+00:00,,2026-07-08T09:39:07+00:00,,,OK
Lethbridge,Lethbridge,2026-07-08 03:00,2.0,,3,2,2026-07-08T09:39:07+00:00,2.0,2026-07-08T09:39:07+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,,,,3,2,2026-07-08T09:39:07+00:00,,2026-07-08T09:39:07+00:00,,,OK
Airdrie,Airdrie,2026-07-07 21:00,3.0,,3,3,2026-07-08T09:39:07+00:00,,2026-07-08T09:39:07+00:00,,,OK
Cold Lake,Cold Lake,2026-07-08 03:00,2.0,,2,2,2026-07-08T09:39:07+00:00,2.0,2026-07-08T09:39:07+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-08 03:00,2.0,,2,3,2026-07-08T09:39:07+00:00,2.0,2026-07-08T09:39:07+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-08 03:00,2.0,,3,3,2026-07-08T09:39:07+00:00,2.0,2026-07-08T09:39:07+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-08 03:00,2.0,,3,3,2026-07-08T09:39:07+00:00,,,,,OK
Edmonton,Edmonton,2026-07-08 05:00,2.0,,3,3,2026-07-08T11:58:22+00:00,2.0,2026-07-08T11:58:22+00:00,0.0,0.0,OK
Calgary,Calgary,,,,3,3,2026-07-08T11:58:22+00:00,,2026-07-08T11:58:22+00:00,,,OK
Red Deer,Red Deer,,,,3,2,2026-07-08T11:58:22+00:00,,2026-07-08T11:58:22+00:00,,,OK
Fort McMurray,Fort McMurray,2026-07-08 05:00,1.0,,2,2,2026-07-08T11:58:22+00:00,1.0,2026-07-08T11:58:22+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,,,,2,2,2026-07-08T11:58:22+00:00,,2026-07-08T11:58:22+00:00,,,OK
Lethbridge,Lethbridge,2026-07-08 03:00,2.0,,3,2,2026-07-08T11:58:22+00:00,1.0,2026-07-08T11:58:22+00:00,1.0,1.0,Minor difference
Medicine Hat,Medicine Hat,,,,3,2,2026-07-08T11:58:22+00:00,,2026-07-08T11:58:22+00:00,,,OK
Airdrie,Airdrie,,,,3,3,2026-07-08T11:58:22+00:00,,2026-07-08T11:58:22+00:00,,,OK
Cold Lake,Cold Lake,2026-07-08 05:00,2.0,,2,2,2026-07-08T11:58:22+00:00,2.0,2026-07-08T11:58:22+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-08 04:00,2.0,,2,3,2026-07-08T11:58:22+00:00,2.0,2026-07-08T11:58:22+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-08 04:00,2.0,,3,3,2026-07-08T11:58:22+00:00,2.0,2026-07-08T11:58:22+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-08 05:00,2.0,,3,3,2026-07-08T11:58:22+00:00,,,,,OK
Edmonton,Edmonton,2026-07-08 08:00,2.0,3.0,3,3,2026-07-08T14:42:18+00:00,2.0,2026-07-08T14:42:18+00:00,0.0,0.0,OK
Calgary,Calgary,,,4.0,5,4,2026-07-08T14:42:18+00:00,,2026-07-08T14:42:18+00:00,,,OK
Red Deer,Red Deer,,,3.0,4,4,2026-07-08T14:42:18+00:00,,2026-07-08T14:42:18+00:00,,,OK
Fort McMurray,Fort McMurray,2026-07-08 08:00,1.0,3.0,3,3,2026-07-08T14:42:18+00:00,1.0,2026-07-08T14:42:18+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,,,3.0,2,3,2026-07-08T14:42:18+00:00,,2026-07-08T14:42:18+00:00,,,OK
Lethbridge,Lethbridge,2026-07-08 08:00,2.0,3.0,3,3,2026-07-08T14:42:18+00:00,2.0,2026-07-08T14:42:18+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,,,3.0,3,3,2026-07-08T14:42:18+00:00,,2026-07-08T14:42:18+00:00,,,OK
Airdrie,Airdrie,,,4.0,5,4,2026-07-08T14:42:18+00:00,,2026-07-08T14:42:18+00:00,,,OK
Cold Lake,Cold Lake,2026-07-08 08:00,1.0,3.0,3,3,2026-07-08T14:42:18+00:00,1.0,2026-07-08T14:42:18+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-08 08:00,2.0,3.0,3,3,2026-07-08T14:42:18+00:00,2.0,2026-07-08T14:42:18+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-08 08:00,2.0,3.0,3,3,2026-07-08T14:42:18+00:00,2.0,2026-07-08T14:42:18+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-08 08:00,2.0,3.0,3,3,2026-07-08T14:42:18+00:00,,,,,OK
Edmonton,Edmonton,2026-07-08 10:00,2.0,3.0,3,3,2026-07-08T16:51:27+00:00,2.0,2026-07-08T16:51:27+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-08 10:00,2.0,4.0,5,4,2026-07-08T16:51:27+00:00,2.0,2026-07-08T16:51:27+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-08 10:00,1.0,3.0,4,4,2026-07-08T16:51:27+00:00,1.0,2026-07-08T16:51:27+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-08 10:00,2.0,3.0,3,3,2026-07-08T16:51:27+00:00,2.0,2026-07-08T16:51:27+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-08 10:00,2.0,3.0,2,3,2026-07-08T16:51:27+00:00,2.0,2026-07-08T16:51:27+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-08 10:00,2.0,3.0,3,3,2026-07-08T16:51:27+00:00,2.0,2026-07-08T16:51:27+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-08 10:00,2.0,3.0,3,3,2026-07-08T16:51:27+00:00,2.0,2026-07-08T16:51:27+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-08 10:00,2.0,4.0,5,4,2026-07-08T16:51:27+00:00,2.0,2026-07-08T16:51:27+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-08 09:00,1.0,3.0,3,3,2026-07-08T16:51:27+00:00,2.0,2026-07-08T16:51:27+00:00,-1.0,1.0,Minor difference
Drayton Valley,Drayton Valley,2026-07-08 10:00,2.0,3.0,3,3,2026-07-08T16:51:27+00:00,2.0,2026-07-08T16:51:27+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-08 10:00,2.0,3.0,3,3,2026-07-08T16:51:27+00:00,2.0,2026-07-08T16:51:27+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-08 10:00,2.0,3.0,3,3,2026-07-08T16:51:27+00:00,,,,,OK
Edmonton,Edmonton,2026-07-08 12:00,2.0,3.0,3,3,2026-07-08T18:48:21+00:00,2.0,2026-07-08T18:48:21+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-08 12:00,3.0,4.0,5,4,2026-07-08T18:48:21+00:00,3.0,2026-07-08T18:48:21+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-08 12:00,2.0,3.0,4,4,2026-07-08T18:48:21+00:00,2.0,2026-07-08T18:48:21+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-08 12:00,2.0,3.0,3,3,2026-07-08T18:48:21+00:00,2.0,2026-07-08T18:48:21+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-08 12:00,2.0,3.0,2,3,2026-07-08T18:48:21+00:00,2.0,2026-07-08T18:48:21+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-08 12:00,3.0,3.0,3,3,2026-07-08T18:48:21+00:00,3.0,2026-07-08T18:48:21+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-08 12:00,2.0,3.0,3,3,2026-07-08T18:48:21+00:00,2.0,2026-07-08T18:48:21+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-08 12:00,3.0,4.0,5,4,2026-07-08T18:48:21+00:00,3.0,2026-07-08T18:48:21+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-08 09:00,1.0,3.0,3,3,2026-07-08T18:48:21+00:00,1.0,2026-07-08T18:48:21+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-08 12:00,2.0,3.0,3,3,2026-07-08T18:48:21+00:00,2.0,2026-07-08T18:48:21+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-08 10:00,2.0,3.0,3,3,2026-07-08T18:48:21+00:00,1.0,2026-07-08T18:48:21+00:00,1.0,1.0,Minor difference
Strathcona County,Sherwood Park,2026-07-08 12:00,2.0,3.0,3,3,2026-07-08T18:48:21+00:00,,,,,OK
Edmonton,Edmonton,2026-07-08 14:00,2.0,3.0,3,3,2026-07-08T20:38:34+00:00,2.0,2026-07-08T20:38:34+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-08 14:00,3.0,4.0,5,4,2026-07-08T20:38:34+00:00,3.0,2026-07-08T20:38:34+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-08 14:00,3.0,3.0,4,4,2026-07-08T20:38:34+00:00,3.0,2026-07-08T20:38:34+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-08 14:00,2.0,3.0,3,3,2026-07-08T20:38:34+00:00,2.0,2026-07-08T20:38:34+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-08 14:00,2.0,3.0,2,3,2026-07-08T20:38:34+00:00,2.0,2026-07-08T20:38:34+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-08 14:00,3.0,3.0,3,3,2026-07-08T20:38:34+00:00,3.0,2026-07-08T20:38:34+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-08 14:00,3.0,3.0,3,3,2026-07-08T20:38:34+00:00,3.0,2026-07-08T20:38:34+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-08 14:00,3.0,4.0,5,4,2026-07-08T20:38:34+00:00,3.0,2026-07-08T20:38:34+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-08 09:00,1.0,3.0,3,3,2026-07-08T20:38:34+00:00,1.0,2026-07-08T20:38:34+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-08 14:00,2.0,3.0,3,3,2026-07-08T20:38:34+00:00,2.0,2026-07-08T20:38:34+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-08 10:00,2.0,3.0,3,3,2026-07-08T20:38:34+00:00,1.0,2026-07-08T20:38:34+00:00,1.0,1.0,Minor difference
Strathcona County,Sherwood Park,2026-07-08 14:00,2.0,3.0,3,3,2026-07-08T20:38:34+00:00,,,,,OK
Edmonton,Edmonton,2026-07-08 15:00,2.0,3.0,3,3,2026-07-08T22:17:57+00:00,2.0,2026-07-08T22:17:57+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-08 15:00,3.0,4.0,5,4,2026-07-08T22:17:57+00:00,3.0,2026-07-08T22:17:57+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-08 15:00,3.0,3.0,4,4,2026-07-08T22:17:57+00:00,3.0,2026-07-08T22:17:57+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-08 15:00,2.0,3.0,3,3,2026-07-08T22:17:57+00:00,2.0,2026-07-08T22:17:57+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-08 15:00,1.0,3.0,2,3,2026-07-08T22:17:57+00:00,2.0,2026-07-08T22:17:57+00:00,-1.0,1.0,Minor difference
Lethbridge,Lethbridge,2026-07-08 15:00,3.0,3.0,3,3,2026-07-08T22:17:57+00:00,3.0,2026-07-08T22:17:57+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-08 15:00,3.0,3.0,3,3,2026-07-08T22:17:57+00:00,3.0,2026-07-08T22:17:57+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-08 15:00,3.0,4.0,5,4,2026-07-08T22:17:57+00:00,3.0,2026-07-08T22:17:57+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,,,3.0,3,3,2026-07-08T22:17:57+00:00,2.0,2026-07-08T22:17:57+00:00,,,OK
Drayton Valley,Drayton Valley,2026-07-08 15:00,2.0,3.0,3,3,2026-07-08T22:17:57+00:00,2.0,2026-07-08T22:17:57+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-08 10:00,2.0,3.0,3,3,2026-07-08T22:17:57+00:00,1.0,2026-07-08T22:17:57+00:00,1.0,1.0,Minor difference
Strathcona County,Sherwood Park,2026-07-08 15:00,2.0,3.0,3,3,2026-07-08T22:17:57+00:00,,,,,OK
Edmonton,Edmonton,2026-07-08 18:00,2.0,,3,3,2026-07-09T01:03:45+00:00,2.0,2026-07-09T01:03:45+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-08 18:00,3.0,,4,4,2026-07-09T01:03:45+00:00,3.0,2026-07-09T01:03:45+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-08 18:00,3.0,,3,3,2026-07-09T01:03:45+00:00,3.0,2026-07-09T01:03:45+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-08 18:00,3.0,,2,2,2026-07-09T01:03:45+00:00,2.0,2026-07-09T01:03:45+00:00,1.0,1.0,Minor difference
Grande Prairie,Grande Prairie,2026-07-08 18:00,2.0,,2,2,2026-07-09T01:03:45+00:00,2.0,2026-07-09T01:03:45+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-08 18:00,3.0,,3,3,2026-07-09T01:03:45+00:00,3.0,2026-07-09T01:03:45+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-08 18:00,3.0,,3,3,2026-07-09T01:03:45+00:00,3.0,2026-07-09T01:03:45+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-08 18:00,3.0,,4,4,2026-07-09T01:03:45+00:00,3.0,2026-07-09T01:03:45+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-08 18:00,2.0,,3,2,2026-07-09T01:03:45+00:00,2.0,2026-07-09T01:03:45+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-08 18:00,2.0,,3,3,2026-07-09T01:03:45+00:00,2.0,2026-07-09T01:03:45+00:00,0.0,0.0,OK
St. Albert,St. Albert,,,,3,3,2026-07-09T01:03:45+00:00,1.0,2026-07-09T01:03:45+00:00,,,OK
Strathcona County,Sherwood Park,2026-07-08 18:00,2.0,,3,3,2026-07-09T01:03:45+00:00,,,,,OK
Edmonton,Edmonton,2026-07-08 22:00,2.0,,3,3,2026-07-09T05:07:32+00:00,2.0,2026-07-09T05:07:32+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-08 22:00,3.0,,4,4,2026-07-09T05:07:32+00:00,3.0,2026-07-09T05:07:32+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-08 22:00,3.0,,3,3,2026-07-09T05:07:32+00:00,3.0,2026-07-09T05:07:32+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-08 22:00,1.0,,2,2,2026-07-09T05:07:32+00:00,1.0,2026-07-09T05:07:32+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-08 22:00,2.0,,2,2,2026-07-09T05:07:32+00:00,2.0,2026-07-09T05:07:32+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-08 22:00,3.0,,3,3,2026-07-09T05:07:32+00:00,3.0,2026-07-09T05:07:32+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-08 22:00,3.0,,3,3,2026-07-09T05:07:32+00:00,3.0,2026-07-09T05:07:32+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-08 22:00,3.0,,4,4,2026-07-09T05:07:32+00:00,3.0,2026-07-09T05:07:32+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-08 21:00,2.0,,3,2,2026-07-09T05:07:32+00:00,2.0,2026-07-09T05:07:32+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-08 22:00,2.0,,3,3,2026-07-09T05:07:32+00:00,2.0,2026-07-09T05:07:32+00:00,0.0,0.0,OK
St. Albert,St. Albert,,,,3,3,2026-07-09T05:07:32+00:00,1.0,2026-07-09T05:07:32+00:00,,,OK
Strathcona County,Sherwood Park,2026-07-08 22:00,2.0,,3,3,2026-07-09T05:07:32+00:00,,,,,OK
Edmonton,Edmonton,2026-07-09 02:00,2.0,,3,3,2026-07-09T08:46:46+00:00,2.0,2026-07-09T08:46:46+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-09 02:00,3.0,,4,4,2026-07-09T08:46:46+00:00,3.0,2026-07-09T08:46:46+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-09 02:00,2.0,,3,3,2026-07-09T08:46:46+00:00,2.0,2026-07-09T08:46:46+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-09 02:00,1.0,,2,2,2026-07-09T08:46:46+00:00,1.0,2026-07-09T08:46:46+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-09 02:00,2.0,,2,2,2026-07-09T08:46:46+00:00,1.0,2026-07-09T08:46:46+00:00,1.0,1.0,Minor difference
Lethbridge,Lethbridge,2026-07-09 02:00,2.0,,3,3,2026-07-09T08:46:46+00:00,2.0,2026-07-09T08:46:46+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-09 02:00,3.0,,3,3,2026-07-09T08:46:46+00:00,3.0,2026-07-09T08:46:46+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-09 02:00,2.0,,4,4,2026-07-09T08:46:46+00:00,2.0,2026-07-09T08:46:46+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-09 02:00,1.0,,3,2,2026-07-09T08:46:46+00:00,1.0,2026-07-09T08:46:46+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-09 02:00,2.0,,3,3,2026-07-09T08:46:46+00:00,2.0,2026-07-09T08:46:46+00:00,0.0,0.0,OK
St. Albert,St. Albert,,,,3,3,2026-07-09T08:46:46+00:00,1.0,2026-07-09T08:46:46+00:00,,,OK
Strathcona County,Sherwood Park,2026-07-09 02:00,1.0,,3,3,2026-07-09T08:46:46+00:00,,,,,OK
Edmonton,Edmonton,2026-07-09 05:00,2.0,3.0,4,3,2026-07-09T12:16:31+00:00,2.0,2026-07-09T12:16:31+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-09 04:00,3.0,4.0,4,4,2026-07-09T12:16:31+00:00,3.0,2026-07-09T12:16:31+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-09 05:00,2.0,3.0,3,3,2026-07-09T12:16:31+00:00,2.0,2026-07-09T12:16:31+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-09 04:00,1.0,3.0,3,3,2026-07-09T12:16:31+00:00,1.0,2026-07-09T12:16:31+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-09 05:00,1.0,2.0,2,2,2026-07-09T12:16:31+00:00,1.0,2026-07-09T12:16:31+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-09 03:00,2.0,3.0,3,3,2026-07-09T12:16:31+00:00,1.0,2026-07-09T12:16:31+00:00,1.0,1.0,Minor difference
Medicine Hat,Medicine Hat,2026-07-09 04:00,2.0,3.0,3,3,2026-07-09T12:16:31+00:00,2.0,2026-07-09T12:16:31+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-09 04:00,2.0,4.0,4,4,2026-07-09T12:16:31+00:00,2.0,2026-07-09T12:16:31+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-09 05:00,1.0,2.0,2,2,2026-07-09T12:16:31+00:00,1.0,2026-07-09T12:16:31+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-09 04:00,2.0,3.0,3,3,2026-07-09T12:16:31+00:00,2.0,2026-07-09T12:16:31+00:00,0.0,0.0,OK
St. Albert,St. Albert,,,3.0,4,3,2026-07-09T12:16:31+00:00,1.0,2026-07-09T12:16:31+00:00,,,OK
Strathcona County,Sherwood Park,2026-07-09 05:00,1.0,3.0,4,3,2026-07-09T12:16:31+00:00,,,,,OK
Edmonton,Edmonton,2026-07-09 09:00,2.0,3.0,4,3,2026-07-09T16:10:12+00:00,2.0,2026-07-09T16:10:12+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-09 09:00,3.0,4.0,4,4,2026-07-09T16:10:12+00:00,3.0,2026-07-09T16:10:12+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-09 09:00,2.0,3.0,3,3,2026-07-09T16:10:12+00:00,2.0,2026-07-09T16:10:12+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-09 09:00,1.0,3.0,3,3,2026-07-09T16:10:12+00:00,1.0,2026-07-09T16:10:12+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-09 09:00,1.0,2.0,2,2,2026-07-09T16:10:12+00:00,1.0,2026-07-09T16:10:12+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-09 09:00,2.0,3.0,3,3,2026-07-09T16:10:12+00:00,2.0,2026-07-09T16:10:12+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-09 09:00,2.0,3.0,3,3,2026-07-09T16:10:12+00:00,2.0,2026-07-09T16:10:12+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-09 09:00,3.0,4.0,4,4,2026-07-09T16:10:12+00:00,3.0,2026-07-09T16:10:12+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-09 09:00,1.0,2.0,2,2,2026-07-09T16:10:12+00:00,1.0,2026-07-09T16:10:12+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-09 09:00,1.0,3.0,3,3,2026-07-09T16:10:12+00:00,1.0,2026-07-09T16:10:12+00:00,0.0,0.0,OK
